,latitude,longitude,frp
17285,-35.98265,147.58731,2.9
17286,-35.98238,149.52205,18.7
17287,-35.98236,147.70581,6.1
17288,-35.98226,147.63274,3.0
17289,-35.98206,147.65544,2.9
17290,-35.9817,147.70123,2.9
17291,-35.98163,147.62836,2.7
17292,-35.98142,147.65103,2.9
17293,-35.98103,147.69661,2.9
17294,-35.981,147.62402,2.7
17295,-35.98077,147.64655,2.4
17296,-35.98074,147.57417,3.3
17297,-35.98037,147.61969,2.7
17298,-35.98037,147.69208,4.2
17299,-35.98014,147.64218,2.4
17300,-35.98013,149.53305,10.2
17301,-35.97952,147.63785,3.7
17302,-35.97946,149.52785,10.2
17303,-35.97945,147.56537,1.8
17304,-35.97927,147.58807,1.9
17305,-35.97909,147.68321,3.2
17306,-35.97888,147.63347,3.7
17307,-35.97879,149.52258,15.8
17308,-35.97868,147.65622,2.9
17309,-35.97864,147.58369,2.1
17310,-35.97846,147.67882,3.2
17311,-35.97845,147.60646,6.3
17312,-35.97831,147.70193,2.9
17313,-35.97825,147.62912,2.5
17314,-35.97815,149.51752,15.8
17315,-35.97763,147.62479,2.5
17316,-35.97739,147.64728,2.4
17317,-35.97736,147.57491,2.8
17318,-35.977,147.62044,2.4
17319,-35.97676,147.64288,2.4
17320,-35.97654,147.59325,1.9
17321,-35.97636,147.61603,2.4
17322,-35.97635,147.68839,4.2
17323,-35.97628,149.52017,5.3
17324,-35.97613,147.63857,3.7
17325,-35.9759,147.58884,1.9
17326,-35.9759,149.52861,10.2
17327,-35.97572,147.68399,3.2
17328,-35.97551,147.63423,3.7
17329,-35.97526,147.58444,2.1
17330,-35.97522,149.52328,15.8
17331,-35.97508,147.60721,2.7
17332,-35.97508,147.67961,3.2
17333,-35.97488,147.62987,2.5
17334,-35.97462,147.58006,2.1
17335,-35.97456,149.51811,15.8
17336,-35.97444,147.6028,2.0
17337,-35.97424,147.62552,2.5
17338,-35.97415,147.55289,2.0
17339,-35.97402,147.64806,7.1
17340,-35.97398,147.57567,2.8
17341,-35.9738,147.59839,2.0
17342,-35.97363,149.51508,51.2
17343,-35.97362,147.62119,2.4
17344,-35.97316,147.59399,1.9
17345,-35.97298,147.61679,2.4
17346,-35.97295,149.51938,51.2
17347,-35.97275,147.63931,8.1
17348,-35.97252,147.5896,1.9
17349,-35.97234,147.61237,2.7
17350,-35.97234,147.68478,4.3
17351,-35.97222,147.53964,1.8
17352,-35.97205,147.56242,2.8
17353,-35.9717,147.60796,2.7
17354,-35.97165,149.524,11.2
17355,-35.97124,147.5808,3.3
17356,-35.97106,147.60353,2.0
17357,-35.97099,149.51877,11.2
17358,-35.97087,147.62628,8.0
17359,-35.97078,147.55363,2.0
17360,-35.9706,147.57639,2.6
17361,-35.97042,147.59912,2.0
17362,-35.97042,147.67152,3.1
17363,-35.97024,147.62192,2.6
17364,-35.97013,147.54922,3.7
17365,-35.96996,147.57199,2.6
17366,-35.96978,147.59471,1.9
17367,-35.9696,147.61749,2.6
17368,-35.96932,147.56758,2.7
17369,-35.96914,147.59032,1.9
17370,-35.96896,147.68555,4.3
17371,-35.96895,147.61304,3.3
17372,-35.96884,147.54034,1.8
17373,-35.96868,147.56316,2.7
17374,-35.96851,147.58594,3.3
17375,-35.96833,147.68114,4.3
17376,-35.96831,147.60861,3.3
17377,-35.96786,147.58151,3.3
17378,-35.96769,147.67671,3.1
17379,-35.96767,147.60423,2.7
17380,-35.9674,147.55438,2.4
17381,-35.96722,147.5771,2.6
17382,-35.96704,147.67226,3.1
17383,-35.96703,147.59979,2.7
17384,-35.96685,147.62263,2.6
17385,-35.96657,147.57265,2.6
17386,-35.96642,147.66791,7.3
17387,-35.96638,147.59537,3.4
17388,-35.96621,147.61816,2.6
17389,-35.96593,147.56825,2.7
17390,-35.96575,147.59097,3.4
17391,-35.96555,147.61363,3.3
17392,-35.96545,147.54103,1.6
17393,-35.9653,147.56387,2.7
17394,-35.96518,147.65927,4.8
17395,-35.96512,147.58662,2.6
17396,-35.96495,147.6819,4.5
17397,-35.9649,147.60919,3.3
17398,-35.96481,147.53661,1.6
17399,-35.96466,147.55951,2.4
17400,-35.96455,147.65492,4.8
17401,-35.96448,147.5822,2.6
17402,-35.96431,147.67746,4.8
17403,-35.96428,147.60483,2.7
17404,-35.96403,147.55511,2.4
17405,-35.96383,147.57776,6.1
17406,-35.96367,147.67302,4.8
17407,-35.96363,147.6004,2.7
17408,-35.96338,147.55069,3.4
17409,-35.96319,147.57333,6.1
17410,-35.96304,147.66866,3.4
17411,-35.96281,147.61882,4.6
17412,-35.96273,147.5462,3.4
17413,-35.96254,147.56891,13.4
17414,-35.96241,147.66434,3.4
17415,-35.96214,147.61423,3.9
17416,-35.96207,147.54175,1.6
17417,-35.96201,147.63737,7.8
17418,-35.96191,147.56459,13.4
17419,-35.9618,147.66003,5.4
17420,-35.96173,147.58728,2.6
17421,-35.96157,147.68265,4.5
17422,-35.9615,147.60979,3.9
17423,-35.96142,147.53728,1.6
17424,-35.96128,147.56021,9.7
17425,-35.96117,147.6557,5.4
17426,-35.96109,147.58289,2.6
17427,-35.96093,147.67824,4.8
17428,-35.96087,147.60541,4.2
17429,-35.96078,147.5329,4.6
17430,-35.96064,147.55582,9.7
17431,-35.96045,147.57843,6.1
17432,-35.96029,147.67381,4.8
17433,-35.96023,147.601,4.2
17434,-35.95999,147.55135,5.0
17435,-35.9598,147.57399,6.1
17436,-35.95966,147.66943,3.4
17437,-35.95942,147.61946,4.6
17438,-35.95934,147.54686,5.0
17439,-35.95915,147.56955,13.4
17440,-35.95904,147.6651,3.4
17441,-35.95875,147.61487,3.9
17442,-35.95869,147.54239,3.5
17443,-35.95853,147.56523,13.4
17444,-35.95833,147.58788,4.3
17445,-35.9581,147.61038,3.9
17446,-35.95804,147.53796,3.5
17447,-35.95789,147.56085,9.7
17448,-35.95769,147.58348,4.3
17449,-35.95756,147.67903,24.2
17450,-35.95747,147.60599,4.2
17451,-35.95726,147.55649,9.7
17452,-35.95705,147.57907,6.1
17453,-35.95692,147.67462,24.2
17454,-35.95683,147.60158,4.2
17455,-35.95682,149.35179,1.1
17456,-35.9566,147.552,5.0
17457,-35.9564,147.57462,6.1
17458,-35.95629,147.67023,5.2
17459,-35.95602,147.62009,4.7
17460,-35.95594,147.54749,5.0
17461,-35.95576,147.57019,16.8
17462,-35.95566,147.66589,5.2
17463,-35.95536,147.61548,3.8
17464,-35.9553,147.54303,3.5
17465,-35.95513,147.56586,16.8
17466,-35.95493,147.58846,4.3
17467,-35.95481,147.6842,10.8
17468,-35.9547,147.61098,3.8
17469,-35.95465,147.53865,3.5
17470,-35.9545,147.56151,46.6
17471,-35.95429,147.58409,4.3
17472,-35.95418,147.67981,24.2
17473,-35.95406,147.60658,6.4
17474,-35.95386,147.55711,46.6
17475,-35.95366,147.5797,6.1
17476,-35.95355,147.67545,24.2
17477,-35.95322,147.55267,12.1
17478,-35.95301,147.57524,6.1
17479,-35.95292,147.67107,5.2
17480,-35.95264,147.62077,4.7
17481,-35.9526,149.34727,1.8
17482,-35.95256,147.54817,12.1
17483,-35.95236,147.57082,16.8
17484,-35.95229,147.6667,5.2
17485,-35.95208,147.68942,4.4
17486,-35.95201,149.33739,2.0
17487,-35.95196,149.3423,1.8
17488,-35.95192,147.54375,5.8
17489,-35.95174,147.56645,16.8
17490,-35.95167,147.66234,6.3
17491,-35.95153,147.58911,5.1
17492,-35.95135,149.34166,33.0
17493,-35.95129,147.53941,5.8
17494,-35.9511,147.5621,46.6
17495,-35.95104,147.65797,6.3
17496,-35.9509,147.58475,5.1
17497,-35.95082,147.68066,4.5
17498,-35.95067,149.34595,33.0
17499,-35.95066,147.5351,3.9
17500,-35.95047,147.55772,46.6
17501,-35.95027,147.58034,6.0
17502,-35.95018,147.6763,4.5
17503,-35.95003,147.53076,3.9
17504,-35.94983,147.55334,12.1
17505,-35.94962,147.5759,6.0
17506,-35.94956,147.67192,12.9
17507,-35.94934,149.90529,9.0
17508,-35.94918,147.5489,12.1
17509,-35.94904,149.34785,1.1
17510,-35.94897,147.57144,20.5
17511,-35.94855,147.54451,5.8
17512,-35.94839,149.34286,1.1
17513,-35.94834,147.56706,20.5
17514,-35.9483,147.66318,11.2
17515,-35.94815,147.58977,5.1
17516,-35.94807,147.68588,4.4
17517,-35.94792,147.54021,5.8
17518,-35.9477,147.56268,76.3
17519,-35.94752,147.58542,5.1
17520,-35.94745,147.68153,4.5
17521,-35.94735,149.34514,11.9
17522,-35.9473,147.53592,3.9
17523,-35.94707,147.55833,76.3
17524,-35.94688,147.58099,6.0
17525,-35.94682,147.67715,4.5
17526,-35.94668,149.34944,4.4
17527,-35.94667,147.5316,3.9
17528,-35.94645,147.55402,26.4
17529,-35.94639,149.91136,9.0
17530,-35.94624,147.57655,6.0
17531,-35.94611,149.35341,1.6
17532,-35.94604,147.52724,8.8
17533,-35.94581,147.54964,26.4
17534,-35.94569,149.90578,9.0
17535,-35.94558,147.5721,20.5
17536,-35.94548,149.34843,1.1
17537,-35.94518,147.54529,6.8
17538,-35.94495,147.56772,20.5
17539,-35.9447,147.68671,7.4
17540,-35.94456,147.541,6.8
17541,-35.94432,147.56337,76.3
17542,-35.94413,147.58611,9.0
17543,-35.94393,147.53668,6.7
17544,-35.9437,147.55907,76.3
17545,-35.94349,147.58167,7.2
17546,-35.9433,147.53235,6.7
17547,-35.94308,147.55479,26.4
17548,-35.94285,147.57724,7.2
17549,-35.94276,149.91202,9.7
17550,-35.94266,147.52795,3.1
17551,-35.94245,147.55048,26.4
17552,-35.94222,147.57289,22.7
17553,-35.94208,149.90659,9.7
17554,-35.94202,147.52351,3.1
17555,-35.94182,147.54613,6.8
17556,-35.94159,147.56851,22.7
17557,-35.94145,149.90163,8.5
17558,-35.94137,147.51909,4.7
17559,-35.94119,147.54178,6.8
17560,-35.94095,147.56416,88.8
17561,-35.9409,147.66025,4.5
17562,-35.94068,149.33948,1.2
17563,-35.94033,147.55986,88.8
17564,-35.94011,147.58234,7.2
17565,-35.94006,149.33466,1.2
17566,-35.94005,147.67862,9.9
17567,-35.93978,147.6283,4.3
17568,-35.93971,147.5556,214.4
17569,-35.93947,147.57794,7.2
17570,-35.93941,147.67413,8.4
17571,-35.93929,147.52872,3.1
17572,-35.93913,147.62373,4.3
17573,-35.93913,149.91267,9.7
17574,-35.93909,147.5513,214.4
17575,-35.93885,147.57364,22.7
17576,-35.93877,147.66968,8.4
17577,-35.93871,149.33426,8.0
17578,-35.93864,147.5242,3.1
17579,-35.9386,147.59599,3.2
17580,-35.93847,147.61917,5.9
17581,-35.93847,149.90739,9.7
17582,-35.93846,147.54697,5.6
17583,-35.93838,149.34987,1.5
17584,-35.93835,147.64259,8.8
17585,-35.93822,147.56935,22.7
17586,-35.93814,147.66534,4.5
17587,-35.93804,149.33853,13.9
17588,-35.93798,147.51973,4.7
17589,-35.93782,147.54257,5.6
17590,-35.93776,149.34505,1.5
17591,-35.93759,147.56496,88.8
17592,-35.93751,147.66095,4.5
17593,-35.93714,149.34026,1.2
17594,-35.93696,147.56065,88.8
17595,-35.93688,147.65657,7.6
17596,-35.93666,147.67932,6.9
17597,-35.93652,149.33542,1.2
17598,-35.9365,147.60555,5.9
17599,-35.93641,147.62907,3.7
17600,-35.93635,147.5564,214.4
17601,-35.9361,147.57867,4.8
17602,-35.93602,147.67479,29.5
17603,-35.93586,147.60109,3.2
17604,-35.93575,147.62451,3.7
17605,-35.93572,147.55209,214.4
17606,-35.93548,147.57443,11.2
17607,-35.93538,147.67035,29.5
17608,-35.93521,147.59666,3.2
17609,-35.93509,147.54773,5.6
17610,-35.93509,147.61995,3.7
17611,-35.93486,147.57014,11.2
17612,-35.93475,147.66597,10.9
17613,-35.93445,147.54333,5.6
17614,-35.93443,147.61536,3.7
17615,-35.93423,147.5658,26.0
17616,-35.93412,147.66164,10.9
17617,-35.93405,149.34204,7.4
17618,-35.93378,147.61079,3.1
17619,-35.9336,147.56146,26.0
17620,-35.93349,147.65727,6.4
17621,-35.93336,147.58382,4.8
17622,-35.93327,147.67996,6.9
17623,-35.93312,147.60628,3.1
17624,-35.93298,147.55716,41.7
17625,-35.93287,147.65289,6.4
17626,-35.93274,147.57951,4.8
17627,-35.93262,147.67543,29.5
17628,-35.93248,147.60178,3.3
17629,-35.93238,147.62534,3.7
17630,-35.93235,147.55286,41.7
17631,-35.93212,147.57526,11.2
17632,-35.93198,147.67094,29.5
17633,-35.93183,147.59735,3.3
17634,-35.93172,147.54848,3.7
17635,-35.93172,147.62077,3.7
17636,-35.93149,147.57095,11.2
17637,-35.93135,147.6666,10.9
17638,-35.93121,147.59305,3.3
17639,-35.93108,147.54407,3.7
17640,-35.93106,147.61617,3.7
17641,-35.93086,147.56662,26.0
17642,-35.93073,147.66229,10.9
17643,-35.9306,147.58882,3.3
17644,-35.9304,147.61156,3.1
17645,-35.93024,147.56229,26.0
17646,-35.93011,147.65796,6.4
17647,-35.92998,147.58456,4.7
17648,-35.92987,147.68062,6.0
17649,-35.92974,147.60701,3.1
17650,-35.92966,147.63063,2.8
17651,-35.92961,147.55794,41.7
17652,-35.92937,147.58034,4.7
17653,-35.92923,147.67609,10.7
17654,-35.92909,147.60251,3.3
17655,-35.92901,147.62613,2.8
17656,-35.92897,147.55357,41.7
17657,-35.92875,147.57605,5.1
17658,-35.92859,147.67162,10.7
17659,-35.92846,147.5981,3.3
17660,-35.92836,147.62158,5.1
17661,-35.92834,147.54919,3.7
17662,-35.92812,147.57173,5.1
17663,-35.92796,147.66727,14.7
17664,-35.92783,147.59377,3.3
17665,-35.9277,147.54477,3.7
17666,-35.9277,147.61697,5.1
17667,-35.92749,147.56738,6.3
17668,-35.92722,147.58952,3.3
17669,-35.92705,147.5403,8.2
17670,-35.92703,147.61238,3.8
17671,-35.92693,147.63586,7.1
17672,-35.92686,147.56305,6.3
17673,-35.92672,147.65868,3.5
17674,-35.92661,147.5853,4.7
17675,-35.92638,147.60786,3.8
17676,-35.92628,147.63133,2.8
17677,-35.92623,147.55869,15.7
17678,-35.92599,147.58105,4.7
17679,-35.92584,147.67682,10.7
17680,-35.92574,147.60338,3.5
17681,-35.92563,147.62682,2.8
17682,-35.9256,147.55429,15.7
17683,-35.92537,147.57678,5.1
17684,-35.92509,147.59892,3.5
17685,-35.92498,147.62231,5.1
17686,-35.92496,147.54988,14.6
17687,-35.92475,147.57243,5.1
17688,-35.92446,147.59453,3.4
17689,-35.92432,147.61778,5.1
17690,-35.92431,147.54546,14.6
17691,-35.92412,147.56812,6.3
17692,-35.92384,147.59027,3.4
17693,-35.92368,147.61325,3.8
17694,-35.92367,147.54099,3.6
17695,-35.92354,147.63658,3.7
17696,-35.92349,147.5638,6.3
17697,-35.92322,147.586,4.1
17698,-35.92303,147.60875,3.8
17699,-35.92289,147.63203,4.8
17700,-35.92286,147.5594,15.7
17701,-35.92271,147.65504,3.5
17702,-35.92261,147.58176,4.1
17703,-35.92238,147.60429,3.5
17704,-35.92224,147.62749,4.8
17705,-35.92221,147.55498,15.7
17706,-35.92208,147.65063,5.6
17707,-35.92199,147.57748,5.3
17708,-35.92173,147.59979,3.5
17709,-35.9216,147.62302,3.4
17710,-35.92158,147.55057,14.6
17711,-35.92136,147.57315,5.3
17712,-35.92109,147.59531,3.4
17713,-35.92095,147.61853,3.4
17714,-35.92094,147.54613,14.6
17715,-35.92074,147.56883,4.6
17716,-35.92047,147.59102,3.4
17717,-35.92031,147.61404,3.9
17718,-35.92028,147.54166,3.6
17719,-35.92016,147.63727,3.7
17720,-35.92011,147.56451,4.6
17721,-35.91985,147.58673,4.1
17722,-35.91966,147.60957,3.9
17723,-35.91951,147.63271,4.8
17724,-35.91948,147.56013,10.8
17725,-35.91924,147.58249,4.1
17726,-35.91901,147.60507,3.3
17727,-35.91885,147.62816,4.8
17728,-35.91883,147.55565,10.8
17729,-35.91862,147.57822,5.3
17730,-35.91837,147.60057,3.3
17731,-35.91821,147.62366,3.4
17732,-35.91819,147.55121,19.8
17733,-35.91805,147.64687,2.7
17734,-35.91799,147.5739,5.3
17735,-35.91772,147.59608,3.3
17736,-35.91756,147.61916,3.4
17737,-35.91755,147.54683,19.8
17738,-35.91737,147.56956,4.6
17739,-35.91709,147.59175,3.3
17740,-35.91692,147.61469,3.9
17741,-35.91677,147.63791,2.4
17742,-35.91673,147.56522,4.6
17743,-35.91647,147.58748,3.6
17744,-35.91628,147.61023,3.9
17745,-35.91611,147.63336,19.6
17746,-35.9161,147.56079,10.8
17747,-35.91586,147.58324,3.6
17748,-35.91563,147.60576,3.3
17749,-35.91546,147.6288,19.6
17750,-35.91544,147.5563,10.8
17751,-35.91525,147.57899,3.8
17752,-35.91499,147.60129,3.3
17753,-35.91481,147.55188,19.8
17754,-35.91481,147.62427,4.7
17755,-35.91467,147.64754,2.7
17756,-35.91462,147.57466,3.8
17757,-35.91434,147.5968,3.3
17758,-35.91417,147.54752,19.8
17759,-35.91416,147.61972,4.7
17760,-35.91402,147.64305,2.4
17761,-35.91399,147.57031,4.1
17762,-35.91372,147.59248,3.3
17763,-35.91352,147.6153,3.3
17764,-35.91338,147.63855,2.4
17765,-35.91335,147.5659,4.1
17766,-35.9131,147.58823,3.6
17767,-35.91288,147.61086,3.3
17768,-35.91273,147.63402,19.6
17769,-35.91271,147.56146,4.8
17770,-35.91249,147.58398,3.6
17771,-35.91225,147.60641,3.3
17772,-35.91208,147.62947,19.6
17773,-35.91206,147.55696,4.8
17774,-35.91187,147.57973,3.8
17775,-35.91161,147.60199,3.3
17776,-35.91142,147.55252,23.7
17777,-35.91142,147.62492,4.7
17778,-35.91124,147.57539,3.8
17779,-35.91096,147.59755,3.0
17780,-35.91079,147.54819,23.7
17781,-35.91078,147.62041,4.7
17782,-35.91068,147.58151,259.9
17783,-35.91063,147.64374,2.0
17784,-35.91061,147.571,4.1
17785,-35.91034,147.59323,3.0
17786,-35.91014,147.61595,3.3
17787,-35.91005,147.58601,259.9
17788,-35.90999,147.63922,2.0
17789,-35.90997,147.56656,4.1
17790,-35.90973,147.58897,3.2
17791,-35.9095,147.61153,3.3
17792,-35.90934,147.63472,9.8
17793,-35.90932,147.5621,4.8
17794,-35.90911,147.58475,3.2
17795,-35.90886,147.60709,3.3
17796,-35.9087,147.63019,9.8
17797,-35.90868,147.55762,4.8
17798,-35.90855,147.57198,94.9
17799,-35.9085,147.58049,2.9
17800,-35.90822,147.60265,3.3
17801,-35.90805,147.62566,61.6
17802,-35.90804,147.55319,23.7
17803,-35.90793,147.57634,94.9
17804,-35.90786,147.5761,2.9
17805,-35.90759,147.59824,3.0
17806,-35.90741,147.62117,61.6
17807,-35.90731,147.58076,259.9
17808,-35.90725,147.64442,2.0
17809,-35.90722,147.57166,5.3
17810,-35.90722,147.57729,224.1
17811,-35.90697,147.59393,3.0
17812,-35.90676,147.61668,9.2
17813,-35.90668,147.58525,259.9
17814,-35.9066,147.63991,2.0
17815,-35.90659,147.5817,212.4
17816,-35.90658,147.5672,5.3
17817,-35.90636,147.58974,3.2
17818,-35.90611,147.6122,9.2
17819,-35.90606,147.58977,100.0
17820,-35.90596,147.63539,9.8
17821,-35.90595,147.5862,212.4
17822,-35.90593,147.56271,5.6
17823,-35.90574,147.58549,3.2
17824,-35.9057,147.56358,30.9
17825,-35.90548,147.60773,3.8
17826,-35.90532,147.63089,9.8
17827,-35.90529,147.55827,5.6
17828,-35.90512,147.58121,2.9
17829,-35.90508,147.56793,30.9
17830,-35.90484,147.60332,3.8
17831,-35.90467,147.62642,61.6
17832,-35.90466,147.55385,5.3
17833,-35.90448,147.5768,2.9
17834,-35.90446,147.57228,224.1
17835,-35.90421,147.59898,3.1
17836,-35.90403,147.62195,61.6
17837,-35.90387,147.64516,1.8
17838,-35.90385,147.57661,224.1
17839,-35.90384,147.57233,5.3
17840,-35.90359,147.5947,3.1
17841,-35.90339,147.61745,9.2
17842,-35.90322,147.58099,212.4
17843,-35.90322,147.64062,1.8
17844,-35.90319,147.56786,5.3
17845,-35.90298,147.59047,3.9
17846,-35.90294,147.55856,32.0
17847,-35.90274,147.61295,9.2
17848,-35.90258,147.58546,212.4
17849,-35.90258,147.63609,1.8
17850,-35.90255,147.5634,5.6
17851,-35.90236,147.58623,3.9
17852,-35.90232,147.56293,17.8
17853,-35.9021,147.60849,3.8
17854,-35.90194,147.63164,1.8
17855,-35.90192,147.55899,5.6
17856,-35.90173,147.58188,3.1
17857,-35.9017,147.56729,17.8
17858,-35.90147,147.6041,3.8
17859,-35.9013,147.62718,7.8
17860,-35.9011,147.57745,3.1
17861,-35.90108,147.57164,184.2
17862,-35.90085,147.59978,3.1
17863,-35.90066,147.62273,7.8
17864,-35.90049,147.64592,1.8
17865,-35.90046,147.57298,7.9
17866,-35.90046,147.57599,184.2
17867,-35.90023,147.5955,3.1
17868,-35.90001,147.61823,31.8
17869,-35.89985,147.64139,1.8
17870,-35.89984,147.58037,94.7
17871,-35.89981,147.56856,7.9
17872,-35.89961,147.59123,3.9
17873,-35.89937,147.61372,31.8
17874,-35.8992,147.63686,1.8
17875,-35.89918,147.56416,32.4
17876,-35.89898,147.58691,3.9
17877,-35.89874,147.60931,8.2
17878,-35.89856,147.6324,1.8
17879,-35.89838,147.65553,5.4
17880,-35.89835,147.58252,3.1
17881,-35.8981,147.60492,8.2
17882,-35.89793,147.62798,7.8
17883,-35.89771,147.57809,3.1
17884,-35.8977,147.57098,184.2
17885,-35.89748,147.60059,3.8
17886,-35.89729,147.62349,7.8
17887,-35.89711,147.64667,3.0
17888,-35.89707,147.57365,7.9
17889,-35.89707,147.57538,184.2
17890,-35.89686,147.59631,3.8
17891,-35.89664,147.61899,31.8
17892,-35.89647,147.64215,3.0
17893,-35.89645,147.57974,94.7
17894,-35.89644,147.56923,7.9
17895,-35.89623,147.59198,4.0
17896,-35.896,147.61452,31.8
17897,-35.89581,147.5649,32.4
17898,-35.8956,147.58763,4.0
17899,-35.89536,147.61009,8.2
17900,-35.89518,147.56056,32.4
17901,-35.89518,147.63316,5.0
17902,-35.89497,147.58319,16.5
17903,-35.89473,147.60571,8.2
17904,-35.89455,147.62872,1.7
17905,-35.89433,147.57875,16.5
17906,-35.89411,147.60138,3.8
17907,-35.89391,147.62425,1.7
17908,-35.8937,147.57437,11.0
17909,-35.89349,147.59706,3.8
17910,-35.89327,147.61977,1.7
17911,-35.89306,147.56999,11.0
17912,-35.89285,147.59268,4.0
17913,-35.89263,147.6153,1.7
17914,-35.89244,147.56566,5.1
17915,-35.89221,147.58823,4.0
17916,-35.89199,147.61084,25.6
17917,-35.89158,147.58385,16.5
17918,-35.89137,147.60648,25.6
17919,-35.89095,147.57947,16.5
17920,-35.89073,147.60211,17.8
17921,-35.89053,147.625,1.7
17922,-35.89032,147.5751,11.0
17923,-35.8902,147.62361,3.9
17924,-35.89011,147.59776,17.8
17925,-35.8899,147.62054,1.7
17926,-35.88955,147.61916,1.2
17927,-35.88947,147.59334,15.8
17928,-35.88926,147.61606,1.7
17929,-35.88889,147.61467,1.2
17930,-35.88883,147.58888,15.8
17931,-35.88862,147.6116,25.6
17932,-35.88825,147.61026,17.5
17933,-35.8882,147.58447,10.0
17934,-35.88799,147.60724,25.6
17935,-35.88761,147.6059,17.5
17936,-35.88757,147.58018,10.0
17937,-35.88736,147.60284,17.8
17938,-35.88697,147.60152,20.4
17939,-35.88673,147.5985,17.8
17940,-35.88634,147.59715,20.4
17941,-35.88617,147.61992,1.2
17942,-35.88609,147.59406,15.8
17943,-35.88569,147.59271,24.8
17944,-35.88552,147.61545,1.2
17945,-35.88545,147.58958,15.8
17946,-35.88504,147.58823,24.8
17947,-35.88488,147.61102,17.5
17948,-35.88482,147.58521,10.0
17949,-35.88424,147.60666,17.5
17950,-35.8836,147.60226,20.4
17951,-35.88296,147.59785,20.4
17952,-35.88231,147.59343,24.8
17953,-35.88167,147.58905,24.8
17954,-35.83806,136.71274,5.7
17955,-35.83477,136.70694,20.7
17956,-35.83453,136.70644,8.2
17957,-35.83428,136.71126,10.3
17958,-35.83348,136.71173,94.0
17959,-35.83263,136.71922,2.6
17960,-35.83242,136.71043,66.5
17961,-35.83109,136.71523,66.5
17962,-35.83016,136.77017,70.6
17963,-35.82963,136.70668,2.5
17964,-35.82915,136.70459,20.7
17965,-35.82904,136.76781,1.6
17966,-35.82885,136.77501,37.5
17967,-35.82883,136.76859,66.4
17968,-35.82784,136.70941,94.0
17969,-35.82753,136.77985,37.5
17970,-35.8275,136.77338,86.0
17971,-35.82679,136.70813,66.5
17972,-35.82653,136.71423,94.0
17973,-35.82616,136.77821,86.0
17974,-35.82559,136.76764,9.8
17975,-35.82545,136.71294,66.5
17976,-35.82534,136.7724,9.8
17977,-35.82509,136.77713,11.6
17978,-35.82497,136.7085,2.5
17979,-35.82485,136.78183,11.6
17980,-35.8248,136.7831,12.3
17981,-35.82455,136.76772,70.6
17982,-35.82323,136.77254,37.5
17983,-35.82322,136.76614,66.4
17984,-35.82191,136.7774,37.5
17985,-35.82058,136.78232,9.6
17986,-35.82054,136.77577,86.0
17987,-35.8203,136.71025,1.4
17988,-35.81989,136.76746,9.8
17989,-35.81964,136.77219,9.8
17990,-35.81953,136.79156,4.2
17991,-35.81939,136.77689,11.6
17992,-35.81922,136.78731,9.6
17993,-35.81918,136.78065,12.3
17994,-35.81915,136.78152,11.6
17995,-35.8178,136.7856,12.3
17996,-35.81765,136.76996,137.5
17997,-35.81764,136.76355,50.4
17998,-35.8164,136.79065,16.3
17999,-35.81632,136.77484,137.5
18000,-35.81631,136.76834,120.7
18001,-35.81498,136.77979,45.4
18002,-35.81496,136.77319,120.7
18003,-35.81488,136.79327,4.2
18004,-35.81393,136.77208,15.6
18005,-35.81368,136.76729,0.6
18006,-35.81368,136.7767,23.9
18007,-35.81361,136.78482,45.4
18008,-35.81359,136.77811,79.1
18009,-35.81345,136.78128,23.9
18010,-35.81339,136.76254,139.0
18011,-35.81333,136.79509,5.4
18012,-35.81321,136.78583,19.5
18013,-35.81223,136.78987,12.0
18014,-35.81219,136.78313,79.1
18015,-35.81207,136.76738,137.5
18016,-35.81099,136.7139,0.9
18017,-35.81087,136.79488,12.0
18018,-35.81079,136.78816,13.6
18019,-35.81074,136.77228,137.5
18020,-35.81071,136.76584,120.7
18021,-35.81023,136.79507,22.5
18022,-35.80939,136.79314,13.6
18023,-35.80937,136.77727,45.4
18024,-35.80935,136.77071,120.7
18025,-35.80878,136.78905,22.5
18026,-35.80846,136.76707,15.6
18027,-35.80822,136.77177,15.6
18028,-35.80801,136.78229,45.4
18029,-35.80798,136.77641,23.9
18030,-35.80797,136.77567,79.1
18031,-35.80774,136.78101,23.9
18032,-35.80751,136.7856,19.5
18033,-35.80727,136.79018,19.5
18034,-35.80665,136.78728,12.0
18035,-35.80658,136.78062,79.1
18036,-35.80642,136.76505,209.8
18037,-35.80635,136.79489,5.4
18038,-35.80632,136.71567,0.9
18039,-35.80561,136.79692,22.5
18040,-35.80529,136.79225,12.0
18041,-35.8052,136.78558,13.6
18042,-35.80509,136.76991,209.8
18043,-35.80381,136.79056,13.6
18044,-35.80374,136.77486,218.9
18045,-35.80277,136.76666,14.2
18046,-35.80252,136.77139,14.2
18047,-35.80239,136.77983,218.9
18048,-35.80229,136.77606,113.0
18049,-35.80212,136.80069,5.4
18050,-35.80205,136.78069,113.0
18051,-35.80157,136.78995,120.6
18052,-35.80156,136.76791,24.5
18053,-35.80129,136.7726,24.5
18054,-35.80103,136.78479,15.7
18055,-35.80102,136.77724,108.9
18056,-35.80099,136.79878,10.5
18057,-35.80076,136.76276,209.8
18058,-35.80076,136.78189,108.9
18059,-35.80067,136.79451,8.3
18060,-35.80022,136.79115,114.4
18061,-35.79967,136.78975,15.7
