,latitude,longitude,frp
9099,-35.96319,148.33714,3.7
9100,-35.96313,136.73732,713.9
9101,-35.96305,136.69868,81.5
9102,-35.96305,148.30334,4.4
9103,-35.96285,149.52811,5.3
9104,-35.96281,149.6524,76.9
9105,-35.96266,149.52213,7.1
9106,-35.96247,136.74364,713.9
9107,-35.96239,136.70505,81.5
9108,-35.96232,136.66612,79.6
9109,-35.96212,148.30428,3.7
9110,-35.96212,149.65971,1.7
9111,-35.962,148.30858,4.4
9112,-35.96183,136.74992,434.7
9113,-35.9618,149.65707,76.9
9114,-35.96179,149.89401,1.7
9115,-35.96174,136.71141,109.9
9116,-35.96172,148.29942,4.5
9117,-35.96158,149.65274,2.6
9118,-35.96149,149.52362,5.3
9119,-35.96136,148.29134,8.9
9120,-35.96128,149.51857,15.5
9121,-35.9612,149.35709,1.2
9122,-35.96118,149.51746,12.0
9123,-35.96117,136.75623,434.7
9124,-35.96114,148.32413,4.8
9125,-35.96108,136.71776,109.9
9126,-35.96107,149.5168,7.1
9127,-35.96103,148.34789,1.9
9128,-35.96095,149.9505,4.2
9129,-35.96091,149.52237,4.6
9130,-35.96087,148.28931,2.4
9131,-35.96082,149.66101,1.3
9132,-35.9607,149.64168,35.0
9133,-35.96059,136.80083,57.7
9134,-35.96059,149.35597,39.0
9135,-35.96051,149.89346,1.6
9136,-35.96043,136.72408,253.7
9137,-35.96032,149.65399,1.3
9138,-35.96025,148.29683,8.9
9139,-35.96,149.51871,8.6
9140,-35.95995,136.80704,57.7
9141,-35.95978,136.73036,253.7
9142,-35.9597,136.69164,100.9
9143,-35.95968,149.64638,35.0
9144,-35.95955,149.89439,5.4
9145,-35.95953,148.30582,3.4
9146,-35.9595,149.89323,4.1
9147,-35.95939,149.3511,1.2
9148,-35.95929,136.81326,27.1
9149,-35.95914,136.73662,713.9
9150,-35.95914,149.36324,1.5
9151,-35.95905,136.69798,81.1
9152,-35.95901,148.34377,19.0
9153,-35.95899,148.32303,4.3
9154,-35.95873,148.37741,7.5
9155,-35.95857,148.28474,7.0
9156,-35.95853,149.94946,2.1
9157,-35.95848,136.74297,713.9
9158,-35.95839,136.7043,81.1
9159,-35.9583,148.34558,1.9
9160,-35.95808,148.34261,5.6
9161,-35.95782,136.74928,434.7
9162,-35.95777,149.94431,3.8
9163,-35.95774,136.71063,146.2
9164,-35.95765,136.6718,93.7
9165,-35.95755,149.34972,9.4
9166,-35.95717,136.75558,434.7
9167,-35.95709,136.717,146.2
9168,-35.95675,149.89532,3.3
9169,-35.9567,149.94925,3.8
9170,-35.95665,148.37593,14.8
9171,-35.9566,136.80019,64.4
9172,-35.95658,148.37912,4.4
9173,-35.95656,149.3544,10.3
9174,-35.95654,149.653,0.9
9175,-35.95652,148.33987,3.7
9176,-35.95644,136.72333,368.7
9177,-35.95632,148.34782,5.6
9178,-35.95612,148.37381,9.1
9179,-35.95596,136.80641,64.4
9180,-35.95579,136.72963,368.7
9181,-35.95575,148.34084,4.0
9182,-35.95569,136.69093,100.9
9183,-35.9554,149.95158,1.6
9184,-35.95525,149.89349,5.4
9185,-35.95517,148.34233,12.5
9186,-35.95514,136.73596,342.6
9187,-35.95504,136.6973,81.1
9188,-35.95494,136.65837,26.3
9189,-35.95491,149.94431,1.6
9190,-35.95475,149.3629,5.7
9191,-35.95461,149.36931,1.5
9192,-35.9545,148.38322,1.5
9193,-35.95448,136.74229,342.6
9194,-35.95446,149.89444,4.4
9195,-35.9544,149.93669,1.6
9196,-35.95439,136.70358,81.1
9197,-35.95429,136.66473,26.3
9198,-35.95414,149.36295,1.5
9199,-35.95407,148.35051,3.9
9200,-35.95403,148.29657,3.4
9201,-35.95403,148.37743,7.5
9202,-35.95383,136.74864,688.8
9203,-35.95375,136.7099,146.2
9204,-35.95363,148.37259,7.5
9205,-35.95345,149.9503,2.1
9206,-35.95341,148.34306,3.9
9207,-35.95309,136.71625,146.2
9208,-35.95291,148.39102,1.6
9209,-35.95273,148.37482,14.8
9210,-35.95244,136.7226,368.7
9211,-35.95243,148.29471,9.2
9212,-35.95238,148.30005,3.9
9213,-35.95238,148.38499,4.4
9214,-35.95234,149.93518,2.2
9215,-35.95233,136.6839,105.8
9216,-35.9519,149.88815,14.6
9217,-35.95179,136.72891,368.7
9218,-35.95169,149.34932,1.8
9219,-35.95168,136.69026,105.8
9220,-35.95166,148.34839,5.6
9221,-35.95161,148.34821,4.3
9222,-35.9516,148.2906,1.8
9223,-35.95145,148.3744,9.1
9224,-35.95126,149.89018,3.3
9225,-35.95117,148.26434,2.2
9226,-35.95114,136.73526,342.6
9227,-35.95103,136.69662,136.2
9228,-35.95092,136.65778,26.3
9229,-35.95092,149.89268,14.6
9230,-35.95067,136.81824,274.4
9231,-35.95062,148.33566,4.0
9232,-35.95048,136.74162,342.6
9233,-35.95041,148.38631,4.4
9234,-35.95038,136.70299,136.2
9235,-35.95028,136.66411,26.3
9236,-35.95026,148.38914,17.2
9237,-35.94999,148.25117,8.3
9238,-35.94993,148.34779,11.4
9239,-35.94983,136.74799,688.8
9240,-35.94981,148.34244,3.4
9241,-35.94981,148.38353,17.2
9242,-35.94978,148.24594,2.7
9243,-35.94978,148.26855,1.5
9244,-35.94973,136.70932,181.1
9245,-35.94959,148.28835,8.9
9246,-35.9495,136.63145,124.1
9247,-35.94943,148.35129,3.9
9248,-35.94938,148.37825,4.5
9249,-35.9493,148.26941,8.0
9250,-35.94926,148.26228,1.5
9251,-35.94908,136.71562,181.1
9252,-35.94897,136.67685,213.6
9253,-35.94897,148.37332,4.5
9254,-35.94879,148.34398,3.9
9255,-35.94869,148.25539,5.3
9256,-35.94868,148.38683,2.9
9257,-35.94856,149.35091,27.1
9258,-35.94845,148.29395,8.9
9259,-35.94844,136.72192,222.7
9260,-35.94825,148.3378,5.1
9261,-35.9482,148.38513,3.7
9262,-35.94818,148.24915,5.3
9263,-35.94817,149.34959,1.5
9264,-35.94816,148.39075,2.0
9265,-35.94798,136.80519,20.4
9266,-35.9477,148.24336,6.3
9267,-35.94768,148.38522,21.5
9268,-35.94766,148.37943,47.6
9269,-35.94757,148.35927,2.6
9270,-35.94747,148.33501,3.4
9271,-35.94746,148.35825,2.2
9272,-35.94737,148.34004,110.3
9273,-35.94734,148.29944,72.4
9274,-35.94733,136.8114,144.4
9275,-35.94724,148.3801,21.5
9276,-35.94704,148.34943,2.9
9277,-35.94698,148.29152,1.8
9278,-35.94681,148.37514,3.0
9279,-35.94675,148.26166,5.8
9280,-35.94669,136.81763,144.4
9281,-35.94653,148.38498,234.8
9282,-35.94648,136.74097,237.6
9283,-35.94648,148.34253,4.0
9284,-35.94624,148.3049,72.4
9285,-35.94614,148.35472,4.3
9286,-35.94611,148.35388,2.2
9287,-35.94587,148.25748,2.3
9288,-35.94585,148.32715,9.6
9289,-35.94583,136.74733,364.8
9290,-35.94565,148.25687,2.7
9291,-35.94565,148.30811,4.1
9292,-35.94555,148.3891,17.2
9293,-35.94548,148.26788,5.8
9294,-35.94532,148.37608,2.3
9295,-35.9453,148.25105,6.8
9296,-35.94515,148.31023,28.5
9297,-35.94513,148.38385,17.2
9298,-35.94507,136.71504,181.1
9299,-35.94495,136.67627,138.3
9300,-35.94479,148.24535,6.8
9301,-35.94471,148.37885,4.5
9302,-35.94467,148.33296,110.3
9303,-35.94457,148.26231,1.5
9304,-35.94451,148.29305,8.9
9305,-35.94448,148.3486,3.1
9306,-35.94444,136.72128,222.7
9307,-35.94437,148.29358,4.2
9308,-35.94429,148.25351,17.8
9309,-35.94418,136.64366,45.7
9310,-35.94418,148.34514,2.0
9311,-35.944,148.25529,5.3
9312,-35.94398,136.8046,20.4
9313,-35.94373,148.37833,47.6
9314,-35.94371,148.25067,2.7
9315,-35.94363,148.33879,2.5
9316,-35.94357,148.30711,4.6
9317,-35.94352,148.24934,5.3
9318,-35.94346,148.39095,2.0
9319,-35.94344,148.33902,110.3
9320,-35.94342,148.28275,3.3
9321,-35.94336,148.29865,72.4
9322,-35.94334,136.81081,144.4
9323,-35.94305,148.24376,6.3
9324,-35.943,136.69537,74.2
9325,-35.943,148.38562,21.5
9326,-35.94296,148.26007,5.8
9327,-35.94278,147.91223,4.7
9328,-35.94273,148.34387,3.4
9329,-35.94269,136.81708,144.4
9330,-35.94265,148.34267,3.1
9331,-35.94255,148.38046,21.5
9332,-35.94249,136.74033,237.6
9333,-35.94234,147.90721,4.7
9334,-35.94234,148.29221,2.7
9335,-35.94225,148.30414,72.4
9336,-35.94213,148.37558,3.0
9337,-35.94207,148.34576,44.0
9338,-35.94204,136.82338,10.1
9339,-35.94189,148.3439,4.0
9340,-35.94183,136.74669,364.8
9341,-35.94178,147.69434,0.9
9342,-35.94163,148.24635,6.0
9343,-35.94142,148.28099,4.6
9344,-35.94121,148.25778,2.3
9345,-35.94118,136.75302,364.8
9346,-35.94116,148.30951,28.5
9347,-35.94114,148.24245,4.3
9348,-35.94107,136.62895,119.2
9349,-35.94093,136.6757,138.3
9350,-35.9408,136.63664,51.2
9351,-35.94071,148.33208,66.6
9352,-35.94064,148.3372,3.4
9353,-35.9406,148.29196,9.6
9354,-35.94048,148.3356,4.2
9355,-35.9404,136.63527,27.9
9356,-35.94017,148.24599,6.8
9357,-35.94016,136.64305,52.0
9358,-35.93999,136.80403,37.4
9359,-35.93981,147.9118,13.3
9360,-35.93971,136.64166,27.9
9361,-35.9397,148.38211,2.3
9362,-35.93968,148.24043,4.5
9363,-35.93964,148.34694,2.0
9364,-35.9395,148.33806,66.6
9365,-35.93935,136.81024,396.8
9366,-35.93918,148.38014,3.0
9367,-35.93917,148.19681,4.0
9368,-35.93916,148.27875,6.7
9369,-35.93903,148.33997,2.5
9370,-35.93899,136.69481,74.2
9371,-35.93896,147.90498,6.3
9372,-35.93888,148.28346,2.6
9373,-35.93874,148.28288,2.7
9374,-35.9387,136.81651,396.8
9375,-35.93846,148.18109,7.1
9376,-35.93834,136.65456,35.4
9377,-35.93806,136.62334,293.4
9378,-35.93804,136.82286,11.6
9379,-35.93797,148.2388,2.1
9380,-35.93793,148.28474,9.6
9381,-35.93783,136.74605,300.3
9382,-35.93776,147.90735,3.5
9383,-35.93773,136.62199,119.2
9384,-35.93773,148.24524,6.0
9385,-35.93741,136.62975,51.2
9386,-35.93736,148.20665,8.9
9387,-35.93733,147.90248,3.4
9388,-35.93718,136.75238,300.3
9389,-35.93713,148.34995,2.7
9390,-35.9371,148.34897,3.1
9391,-35.93707,147.9052,20.7
9392,-35.93704,136.62837,119.2
9393,-35.93691,136.67513,127.4
9394,-35.93691,147.89764,3.4
9395,-35.93637,136.63469,27.9
9396,-35.93629,136.67371,121.0
9397,-35.93614,148.20235,4.6
9398,-35.93602,148.1993,12.3
9399,-35.936,136.80345,37.4
9400,-35.93577,136.72644,257.9
9401,-35.93576,147.89487,6.3
9402,-35.93568,136.64108,27.9
9403,-35.93561,136.68002,121.0
9404,-35.93557,148.34499,3.5
9405,-35.93555,148.33711,66.6
9406,-35.93554,148.34393,3.1
9407,-35.93548,136.64891,52.0
9408,-35.93535,136.80968,396.8
9409,-35.93512,136.73274,269.9
9410,-35.93508,148.20374,5.8
9411,-35.93502,148.34793,5.0
9412,-35.935,136.64751,35.4
9413,-35.93483,136.65536,59.9
9414,-35.93476,148.1992,5.3
9415,-35.9347,136.81596,396.8
9416,-35.93456,148.19751,8.8
9417,-35.93441,148.34091,8.3
9418,-35.93431,136.65396,35.4
9419,-35.93411,148.28323,8.1
9420,-35.93405,136.8223,11.6
9421,-35.93405,148.19566,6.8
9422,-35.93404,149.90811,5.7
9423,-35.93403,136.62271,394.4
9424,-35.93394,148.2195,2.2
9425,-35.93382,136.7455,300.3
9426,-35.93378,148.3632,2.3
9427,-35.9337,136.62137,201.3
9428,-35.9336,148.33873,3.5
9429,-35.93349,148.36157,2.0
9430,-35.93341,148.33701,4.2
9431,-35.9333,147.90382,60.1
9432,-35.93322,149.35654,5.2
9433,-35.93301,136.62778,201.3
9434,-35.93289,136.67456,127.4
9435,-35.93284,148.35042,11.6
9436,-35.93274,147.90236,3.4
9437,-35.93271,148.33073,26.0
9438,-35.93234,136.63416,13.4
9439,-35.93229,147.89722,3.4
9440,-35.93226,136.67316,121.0
9441,-35.932,136.80289,9.5
9442,-35.93176,136.72589,269.4
9443,-35.93166,136.64056,13.4
9444,-35.93163,149.8985,11.7
9445,-35.93159,148.33626,26.0
9446,-35.93152,136.71815,179.5
9447,-35.93136,136.80911,88.7
9448,-35.9313,149.35292,1.1
9449,-35.93098,136.64696,41.2
9450,-35.93097,148.31898,2.9
9451,-35.93084,136.72441,177.6
9452,-35.93081,136.65474,46.6
9453,-35.93071,136.81541,88.7
9454,-35.93049,147.90251,6.3
9455,-35.93047,148.35182,3.4
9456,-35.93046,148.35269,2.7
9457,-35.93039,148.34216,12.4
9458,-35.93032,148.34807,5.0
9459,-35.93029,136.65335,41.2
9460,-35.93006,136.82172,12.9
9461,-35.93,136.62209,394.4
9462,-35.92981,136.74493,218.2
9463,-35.92981,148.32465,2.9
9464,-35.92978,149.37016,4.4
9465,-35.92976,148.34155,8.3
9466,-35.92969,149.90645,2.3
9467,-35.92967,136.62073,201.3
9468,-35.92961,136.65981,30.8
9469,-35.92953,147.90242,60.1
9470,-35.92946,149.35854,21.1
9471,-35.9293,148.33626,8.3
9472,-35.9293,149.36359,4.4
9473,-35.92925,149.36928,3.0
9474,-35.92925,149.90041,2.3
9475,-35.9292,148.37259,1.9
9476,-35.92909,148.32436,3.1
9477,-35.92904,148.34874,12.4
9478,-35.92902,136.71272,368.9
9479,-35.92899,136.6272,201.3
9480,-35.92897,148.34796,3.5
9481,-35.92894,148.34688,3.4
9482,-35.92891,148.33163,6.3
9483,-35.92887,136.67398,199.8
9484,-35.92887,149.3577,9.1
9485,-35.92881,148.32202,4.2
9486,-35.9288,136.74341,164.8
9487,-35.92874,149.36276,5.2
9488,-35.92868,148.33022,26.0
9489,-35.92862,137.02835,10.6
9490,-35.92861,147.90775,2.4
9491,-35.92858,149.36266,24.0
9492,-35.92849,148.32683,6.3
9493,-35.9284,147.90807,36.6
9494,-35.92832,149.89301,11.7
9495,-35.92831,136.63361,13.4
9496,-35.92828,149.35698,5.2
9497,-35.92824,136.67258,366.3
9498,-35.92818,136.71124,179.5
9499,-35.92814,147.90234,10.8
9500,-35.92805,148.32185,2.9
9501,-35.92804,147.89478,6.3
9502,-35.92785,149.36517,5.8
9503,-35.92767,147.89685,10.8
9504,-35.92761,148.31668,2.9
9505,-35.92761,148.33546,26.0
9506,-35.92751,136.71759,179.5
9507,-35.92736,136.80856,88.7
9508,-35.92733,148.36594,2.0
9509,-35.92727,149.8978,11.7
9510,-35.92693,148.34146,3.5
9511,-35.92678,148.1779,3.2
9512,-35.92671,136.81487,88.7
9513,-35.92665,148.33946,6.1
9514,-35.92645,148.34116,12.4
9515,-35.92614,136.6606,46.6
9516,-35.92598,136.62141,584.4
9517,-35.92587,148.32372,8.3
9518,-35.92583,148.31398,3.1
9519,-35.9258,136.7444,218.2
9520,-35.92565,136.62009,271.0
9521,-35.92559,136.65921,30.8
9522,-35.92549,136.66702,199.8
9523,-35.92533,149.35735,21.1
9524,-35.9253,149.35675,5.8
9525,-35.92501,136.71216,329.5
9526,-35.92496,136.62654,271.0
9527,-35.9249,136.6656,30.8
9528,-35.92485,136.6734,199.8
9529,-35.92485,136.70435,40.6
9530,-35.92484,149.3707,4.4
9531,-35.92479,136.74286,164.8
9532,-35.92474,148.32924,7.8
9533,-35.92447,149.36145,24.0
9534,-35.92436,149.36414,4.4
9535,-35.92432,149.36981,3.7
9536,-35.92422,136.672,366.3
9537,-35.92417,136.71069,125.7
9538,-35.92393,149.35818,9.1
9539,-35.92381,149.36331,7.2
9540,-35.92374,136.72473,240.0
9541,-35.92364,148.33464,7.8
9542,-35.92358,147.9026,10.8
9543,-35.9235,136.71698,125.7
9544,-35.92341,148.32253,2.2
9545,-35.92334,149.35747,7.2
9546,-35.92309,136.73105,76.5
9547,-35.92296,148.31723,2.2
9548,-35.92282,136.72325,57.4
9549,-35.92271,147.89919,2.1
9550,-35.92215,136.72952,57.4
9551,-35.92212,136.65999,81.6
9552,-35.92195,136.62079,584.4
9553,-35.92194,148.32271,8.3
9554,-35.9218,136.74385,154.6
9555,-35.92162,136.61946,271.0
9556,-35.92157,136.6586,61.8
9557,-35.9213,136.62726,84.6
9558,-35.92094,136.62592,271.0
9559,-35.92089,136.66499,61.8
9560,-35.92083,136.67281,509.5
9561,-35.92083,136.7038,40.6
9562,-35.92078,136.74231,141.4
9563,-35.9202,136.67142,408.8
9564,-35.92016,136.7101,125.7
9565,-35.91928,148.38391,24.6
9566,-35.91924,148.31569,3.8
9567,-35.91909,136.73044,76.5
9568,-35.91876,148.323,2.2
9569,-35.91815,136.72891,57.4
9570,-35.91811,148.36125,3.8
9571,-35.91804,148.32152,3.8
9572,-35.91802,148.36011,2.1
9573,-35.9178,136.74321,154.6
9574,-35.91759,136.61891,83.1
9575,-35.91692,136.62531,83.1
9576,-35.91686,148.3812,2.8
9577,-35.9168,136.67227,509.5
9578,-35.91679,136.74167,141.4
9579,-35.91636,136.71724,116.7
9580,-35.91634,148.37901,2.1
9581,-35.91623,136.63176,23.3
9582,-35.91618,136.6709,408.8
9583,-35.91616,136.67867,117.0
9584,-35.91615,136.70947,267.4
9585,-35.9155,136.67728,408.8
9586,-35.91549,136.71573,267.4
9587,-35.91509,148.38997,24.6
9588,-35.91482,136.72202,79.0
9589,-35.91464,148.38475,24.6
9590,-35.91421,148.37965,14.4
9591,-35.91384,148.3826,16.8
9592,-35.9138,136.74254,258.7
9593,-35.91379,148.37474,14.4
9594,-35.91288,136.62476,83.1
9595,-35.91279,136.741,199.2
9596,-35.91221,136.63113,23.3
9597,-35.91216,136.67033,567.8
9598,-35.91215,136.70886,267.4
9599,-35.91172,136.72289,116.7
9600,-35.91153,136.63756,23.3
9601,-35.91089,147.46211,7.1
9602,-35.91081,136.72142,79.0
9603,-35.91045,148.39084,2.8
9604,-35.90999,148.38553,2.8
9605,-35.90993,148.38257,2.2
9606,-35.90988,147.46732,7.1
9607,-35.9098,136.74193,258.7
9608,-35.90956,148.38042,3.2
9609,-35.90947,136.69569,120.7
9610,-35.90916,148.37569,3.2
9611,-35.90885,136.62421,57.9
9612,-35.90878,136.74045,199.2
9613,-35.90818,136.6306,27.9
9614,-35.90814,136.66974,567.8
9615,-35.90813,136.70827,285.8
9616,-35.90811,136.74678,270.5
9617,-35.90767,147.46703,2.5
9618,-35.90751,136.63698,27.9
9619,-35.90747,136.67613,567.8
9620,-35.90726,147.46248,1.8
9621,-35.9068,136.72087,60.1
9622,-35.90615,147.46613,7.1
9623,-35.90614,136.72711,60.1
9624,-35.90548,136.65628,121.9
9625,-35.90534,148.3862,2.8
9626,-35.90517,147.4711,9.7
9627,-35.90482,136.62366,57.9
9628,-35.90478,136.73988,240.5
9629,-35.90413,136.7077,285.8
9630,-35.90412,136.66913,416.5
9631,-35.9041,136.74622,509.1
9632,-35.90346,136.71399,285.8
9633,-35.90345,136.67551,416.5
9634,-35.90342,136.80495,8.6
9635,-35.90322,147.46733,2.5
9636,-35.90281,136.64278,80.3
9637,-35.90281,147.46292,1.8
9638,-35.90279,136.72028,60.1
9639,-35.90235,147.45779,1.8
9640,-35.90206,136.80334,17.8
9641,-35.90152,147.45963,2.2
9642,-35.90139,136.80965,11.0
9643,-35.90079,136.62308,62.5
9644,-35.90078,136.73927,240.5
9645,-35.9004,147.47523,5.1
9646,-35.90011,136.70714,170.6
9647,-35.9001,136.66855,416.5
9648,-35.9001,136.74559,509.1
9649,-35.89969,147.45859,4.8
9650,-35.89944,136.71347,170.6
9651,-35.89943,136.67494,416.5
9652,-35.89919,147.4724,1.5
9653,-35.89879,136.64218,36.3
9654,-35.89879,147.46794,1.5
9655,-35.89874,136.79657,84.1
9656,-35.89838,147.46339,1.5
9657,-35.89811,136.64861,36.3
9658,-35.89806,136.80283,84.1
9659,-35.8979,147.45818,1.5
9660,-35.89746,136.73224,98.4
9661,-35.89743,136.65508,77.6
9662,-35.8974,136.80904,259.1
9663,-35.89678,136.73863,98.4
9664,-35.89676,136.62248,62.5
9665,-35.89663,147.47424,5.1
9666,-35.89616,148.32733,5.7
9667,-35.89611,136.745,582.4
9668,-35.8961,136.70657,170.6
9669,-35.89609,136.66795,557.4
9670,-35.89598,147.45729,21.8
9671,-35.89595,148.33101,3.0
9672,-35.89562,147.47942,16.5
9673,-35.89541,136.67435,557.4
9674,-35.89525,147.46455,2.1
9675,-35.89497,148.33308,11.8
9676,-35.89489,147.46288,21.8
9677,-35.89477,136.71919,269.8
9678,-35.89473,136.7961,84.1
9679,-35.8945,147.52576,12.4
9680,-35.89435,147.46844,1.5
9681,-35.8941,136.64799,36.3
9682,-35.89406,136.80234,84.1
9683,-35.89401,148.35539,1.5
9684,-35.89393,148.35622,2.4
9685,-35.89392,147.46368,1.5
9686,-35.89345,136.7317,98.4
9687,-35.89342,136.65446,77.6
9688,-35.89341,136.80849,259.1
9689,-35.89277,136.73808,98.4
9690,-35.89277,148.35141,2.8
9691,-35.89275,136.81464,259.1
9692,-35.89264,148.35214,2.4
9693,-35.89233,147.46388,2.5
9694,-35.89211,136.74438,582.4
9695,-35.89208,136.70602,347.5
9696,-35.89207,136.6673,557.4
9697,-35.89183,147.47849,20.3
9698,-35.8914,136.67374,557.4
9699,-35.89131,148.33168,3.0
9700,-35.89118,147.52489,5.3
9701,-35.89104,148.33208,9.3
9702,-35.89079,147.48384,20.3
9703,-35.89076,147.47835,2.1
9704,-35.89075,136.71866,163.8
9705,-35.89074,136.79553,104.4
9706,-35.89042,147.52446,11.7
9707,-35.89033,147.47354,2.3
9708,-35.89014,147.46686,6.7
9709,-35.8901,136.7249,163.8
9710,-35.89007,136.64746,69.2
9711,-35.89006,136.8018,104.4
9712,-35.88989,147.46867,2.3
9713,-35.88973,147.48923,79.2
9714,-35.88946,148.7106,4.1
9715,-35.88944,147.46371,2.3
9716,-35.88943,136.73117,62.5
9717,-35.88941,136.80797,317.2
9718,-35.8894,136.65384,175.6
9719,-35.8894,147.47076,2.1
9720,-35.88921,148.71082,4.2
9721,-35.88903,148.33087,6.5
9722,-35.88885,147.51767,5.3
9723,-35.88876,136.73753,62.5
9724,-35.88876,136.8141,317.2
9725,-35.88811,148.14604,3.6
9726,-35.8881,136.74384,223.5
9727,-35.88807,136.66664,419.0
9728,-35.88796,147.52429,10.1
9729,-35.88784,147.5275,4.7
9730,-35.88739,136.67313,419.0
9731,-35.88727,147.52156,5.2
9732,-35.88721,147.48866,1.9
9733,-35.8871,148.33107,9.3
9734,-35.88704,147.52327,9.1
9735,-35.88674,136.79497,104.4
9736,-35.88667,148.33234,2.8
9737,-35.88651,147.53114,2.0
9738,-35.8864,147.46992,2.5
9739,-35.88635,147.47913,2.1
9740,-35.8862,147.4852,1.4
9741,-35.88609,148.35413,4.8
9742,-35.88607,136.80122,104.4
9743,-35.88598,147.52512,3.4
9744,-35.88598,148.35493,2.4
9745,-35.88596,147.48819,79.2
9746,-35.88596,148.71266,4.5
9747,-35.88589,147.47406,2.3
9748,-35.88587,148.13895,3.4
9749,-35.88584,148.14151,21.3
9750,-35.88553,147.51662,6.6
9751,-35.88548,147.51942,3.4
9752,-35.88548,148.71416,4.9
9753,-35.88543,147.46887,2.3
9754,-35.88542,136.73067,62.5
9755,-35.88542,136.8074,317.2
9756,-35.88537,147.47096,263.8
9757,-35.88528,148.71777,4.1
9758,-35.88511,148.32983,6.5
9759,-35.88502,147.51436,4.8
9760,-35.88498,148.718,2.5
9761,-35.88496,147.46371,2.3
9762,-35.8849,147.49362,79.2
9763,-35.88477,136.81352,317.2
9764,-35.88475,136.737,62.5
9765,-35.88474,148.1461,3.7
9766,-35.88472,148.71126,4.1
9767,-35.88458,147.50943,4.8
9768,-35.88455,148.3492,4.8
9769,-35.88449,148.3502,11.5
9770,-35.88446,148.7115,4.2
9771,-35.88429,147.4765,172.3
9772,-35.88423,148.14024,3.7
9773,-35.88419,147.52748,6.0
9774,-35.88419,148.70506,2.9
9775,-35.88416,148.35524,6.0
9776,-35.88409,136.7433,223.5
9777,-35.88406,136.70493,188.7
9778,-35.88404,136.66611,419.0
9779,-35.88403,148.35699,1.5
9780,-35.88398,148.70531,4.2
9781,-35.88396,148.33554,13.2
9782,-35.88393,147.48657,1.2
9783,-35.88383,148.13249,3.4
9784,-35.88378,148.70569,4.5
9785,-35.88371,148.13423,4.0
9786,-35.88348,147.4818,1.2
9787,-35.88341,147.52831,4.7
9788,-35.88339,136.71127,188.7
9789,-35.88337,136.67253,419.0
9790,-35.88335,148.7072,5.5
9791,-35.88328,147.52214,36.0
9792,-35.88323,148.71538,7.2
9793,-35.88322,147.48195,172.3
9794,-35.88299,147.47523,1.4
9795,-35.88299,147.47676,1.2
9796,-35.88284,147.52234,5.2
9797,-35.88283,148.34116,13.2
9798,-35.88279,147.48947,1.2
9799,-35.88275,147.46413,263.8
9800,-35.88269,147.48296,2.4
9801,-35.88268,136.63998,31.1
9802,-35.88261,148.1479,2.2
9803,-35.88248,147.47144,1.4
9804,-35.88246,148.33823,2.8
9805,-35.88244,147.50688,6.6
9806,-35.88234,147.51701,5.2
9807,-35.88234,148.71965,5.4
9808,-35.88217,147.48729,20.0
9809,-35.88211,148.35529,7.5
9810,-35.88209,136.80058,179.7
9811,-35.88209,147.52823,36.0
9812,-35.88208,147.53191,2.0
9813,-35.88204,147.52084,6.0
9814,-35.88203,148.3331,2.8
9815,-35.88202,136.64635,31.1
9816,-35.88199,148.33578,11.3
9817,-35.88192,147.47981,1.7
9818,-35.88186,147.51198,13.9
9819,-35.88166,147.46967,263.8
9820,-35.88156,147.52597,3.4
9821,-35.88145,147.47449,1.6
9822,-35.88144,136.80675,271.9
9823,-35.8814,136.73015,126.1
9824,-35.88113,147.49263,20.0
9825,-35.88105,147.52019,3.4
9826,-35.88088,147.52661,11.3
9827,-35.88083,148.34142,13.8
9828,-35.88078,136.81291,271.9
9829,-35.88074,136.73647,126.1
9830,-35.88068,136.65919,61.6
9831,-35.88062,147.51546,105.6
9832,-35.88058,147.46779,1.7
9833,-35.88058,147.51501,4.8
9834,-35.88054,147.47536,172.3
9835,-35.88049,148.14107,2.2
9836,-35.88031,148.35374,6.0
9837,-35.88014,147.50995,4.8
9838,-35.88013,148.70988,6.5
9839,-35.88008,136.74278,238.3
9840,-35.88007,147.49802,22.4
9841,-35.88004,136.70439,188.7
9842,-35.88001,136.6656,410.9
9843,-35.88001,148.33463,7.9
9844,-35.87997,147.49211,1.2
9845,-35.87995,147.47432,2.2
9846,-35.87952,147.52107,36.0
9847,-35.87951,147.48732,1.2
9848,-35.87945,147.48093,172.3
9849,-35.87941,148.35797,1.4
9850,-35.87939,147.4884,1.4
9851,-35.87938,136.71072,188.7
9852,-35.87935,136.672,410.9
9853,-35.87926,148.32892,11.3
9854,-35.87926,148.71411,6.5
9855,-35.8792,147.51207,7.3
9856,-35.87905,147.46275,39.5
9857,-35.87899,147.52913,2.8
9858,-35.87885,148.34038,7.9
9859,-35.8788,147.49495,1.2
9860,-35.87877,148.3503,2.8
9861,-35.87872,147.51981,5.5
9862,-35.87868,136.67833,114.9
9863,-35.87856,147.47733,1.2
9864,-35.87856,148.32988,7.0
9865,-35.87855,148.12831,1.1
9866,-35.87851,148.33136,1.1
9867,-35.87843,147.52319,4.6
9868,-35.8784,147.4863,20.0
9869,-35.87836,147.49016,1.2
9870,-35.87833,147.5271,36.0
9871,-35.8782,148.35413,5.2
9872,-35.87811,136.79994,179.7
9873,-35.87803,147.4718,1.4
9874,-35.87795,147.46837,39.5
9875,-35.87791,147.51773,4.6
9876,-35.87784,148.33922,3.0
